Price,Close,High,Low,Open,Volume
Ticker,F,F,F,F,F
Date,,,,,
2018-01-02,8.072824478149414,8.072824478149414,7.970798356486175,7.983551925755907,20773300
2018-01-03,8.136591911315918,8.162098444249171,8.079202060185171,8.085578845449412,29765600
2018-01-04,8.276875495910645,8.315135589930977,8.142966687148396,8.149342862715482,37478200
2018-01-05,8.417162895202637,8.429916464400211,8.315136774116635,8.327890343314209,46121900
2018-01-08,8.38528060913086,8.429917498675268,8.359774075729936,8.423540713294106,33828300
2018-01-09,8.340643882751465,8.429917048953989,8.340643882751465,8.404410516913796,27924100
2018-01-10,8.308759689331055,8.378903101136212,8.264123414999503,8.327890042436259,56517100
2018-01-11,8.391657829284668,8.417164364007087,8.289631690394993,8.302385261818081,28342300
2018-01-12,8.436293601989746,8.474553705817648,8.353397825256112,8.353397825256112,56979200
2018-01-16,8.35339641571045,8.595708135946031,8.296006573714374,8.487305844326754,53961400
2018-01-17,7.766746520996094,8.02181183854782,7.715733457485749,8.02181183854782,132412500
2018-01-18,7.696603775024414,7.779500162502256,7.664721063637639,7.766747199572293,66541700
2018-01-19,7.6519670486450195,7.728486646156626,7.59457719848039,7.728486646156626,51303700
2018-01-22,7.664719104766846,7.702978591902502,7.588198914248367,7.664719104766846,52851900
2018-01-23,7.626459121704102,7.671095393393561,7.588199025882,7.671095393393561,51831000
2018-01-24,7.683850288391113,7.709356820636344,7.600953906563189,7.651966971053651,63300500
2018-01-25,7.377772808074951,7.607332253537192,7.294876409227344,7.607332253537192,114886800
2018-01-26,7.428783416748047,7.46066673004658,7.333134084976068,7.3905239272887036,52496000
2018-01-29,7.265442848205566,7.49412160671174,7.2589090269683645,7.461453123625217,55114000
2018-01-30,7.2262420654296875,7.3373139247743975,7.2197082433801265,7.245842908478805,52068200
2018-01-31,7.167440414428711,7.2654452733013315,7.12170427360175,7.245844426146746,57644600
2018-02-01,7.13477087020874,7.187040203660118,7.089035359213685,7.154371714478105,41352200
2018-02-02,6.997561454772949,7.108633908269298,6.938758317851423,7.108633908269298,72312900
2018-02-05,6.690479278564453,7.056365146452886,6.690479278564453,7.0432975047321245,96757000
2018-02-06,7.030229091644287,7.049829927238094,6.657809476765995,6.710079410181693,139938100
2018-02-07,7.030229091644287,7.21317167775158,6.991026797357346,7.023695272079909,68041800
2018-02-08,6.8146185874938965,7.0955659976198655,6.808084767395776,7.049830503131787,73990700
2018-02-09,6.879955291748047,6.951826070520632,6.6904788603374925,6.906089950456419,72103600
2018-02-12,6.991028308868408,7.069432291294473,6.886489665633657,6.971427469036758,49068900
2018-02-13,6.919156551361084,6.984492876761787,6.879954257641207,6.9452912061412295,36884500
2018-02-14,7.017163276672363,7.02369709793525,6.860355304960012,6.893023788174958,27844300
