Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2018-01-02,78.69992065429688,79.0295544003833,78.28788196460778,78.8647375273401,22483800
2018-01-03,79.066162109375,79.21266906606273,78.71821856599594,78.80062348975564,26061400
2018-01-04,79.7620620727539,80.2656710412665,79.26761153616974,79.28592141418987,21912000
2018-01-05,80.75096893310547,80.95241253494737,80.05507475924358,80.26567679367027,23407100
2018-01-08,80.83336639404297,81.10806345948694,80.21072576676166,80.76011291181304,22113000
2018-01-09,80.77842712402344,81.24540932561654,80.44879345064436,81.17215584579088,19484300
2018-01-10,80.41213989257812,80.7509318844044,80.03672815888837,80.4487666202756,18652200
2018-01-11,80.65026092529297,80.69603912437161,79.88111313088473,80.69603912437161,17808900
2018-01-12,82.04203033447266,82.2068471955099,80.9890341103924,81.19047771675316,24271500
2018-01-16,80.89745330810547,83.131635390555,80.58613651869443,82.49983639508031,36599700
2018-01-17,82.53645324707031,82.66464331980804,81.26370396357798,81.5658692718176,25621200
2018-01-18,82.49982452392578,83.02174323200651,82.09694444182644,82.2251345114719,24159700
2018-01-19,82.40829467773438,82.96684034497271,82.09697780659836,82.53648479947717,36875000
2018-01-22,83.88245391845703,83.89161234794997,82.17019086668896,82.40826113266152,23601600
2018-01-23,84.14801025390625,84.51427066677205,83.81837658091067,84.14801025390625,23412800
2018-01-24,84.07476043701172,85.54895359829072,83.85500697405287,84.74318624355053,33277500
2018-01-25,84.54173278808594,85.37496835518543,84.17547240202465,84.669922875332,26383200
2018-01-26,86.12581634521484,86.12581634521484,84.77066172550174,85.26511229837129,29172200
2018-01-29,85.99763488769531,87.39857482557638,85.81450813227687,87.11472625892641,31569900
2018-01-30,84.91715240478516,85.75955346571327,84.33113852769213,85.4299197866189,38635100
2018-01-31,86.99568176269531,87.3527837732905,85.6222103416871,85.84196381301408,48756300
2018-02-01,86.3089370727539,87.96625684621124,85.68629648057518,86.79422913995393,47227900
2018-02-02,84.03813171386719,86.04340210036129,83.78175151548805,85.74123672977026,47867800
2018-02-05,80.57697296142578,85.37496348627676,80.57697296142578,82.92102812119992,51031500
2018-02-06,83.62608337402344,83.76343188883662,78.05894519550313,79.56060645623306,67998600
2018-02-07,82.05115509033203,84.02894962517901,81.67573634423,82.85692219922014,41107600
2018-02-08,77.83920288085938,82.29840213306117,77.61029098542112,82.14274372076396,55628700
2018-02-09,80.74181365966797,81.42854942781467,76.75874760158462,79.02039851574841,63499100
2018-02-12,81.61166381835938,82.20683612449804,80.51288954997754,81.25456183184346,35720300
2018-02-13,82.25261688232422,82.40827528125483,80.39385356871412,81.42853273234446,26407700
2018-02-14,83.54055786132812,83.70614894506195,81.33268610308124,81.42467958989934,34960900
2018-02-15,85.24249267578125,85.29768737950306,83.36579554403339,83.90856218037818,27823900
2018-02-16,84.63526153564453,86.01518427807352,84.45127464411401,85.04923555091322,30596900
2018-02-20,85.29763793945312,85.61041710412444,83.72452662728915,84.15690360557682,30911700
2018-02-21,84.16612243652344,85.88642939685167,84.16612243652344,85.53685134347427,26922500
2018-02-22,84.38690948486328,85.30685831726987,84.04652589015791,84.68129283048728,24392800
2018-02-23,86.53038787841797,86.53958933227827,84.96647761750297,86.107212243331,26329200
2018-02-26,87.78152465820312,87.80912200294318,86.70518610142089,86.84317984377451,30199800
2018-02-27,86.65919494628906,88.16791077881109,86.65919494628906,88.07591728046785,25869100
2018-02-28,86.26361083984375,88.04831406715468,86.1348185470124,87.24795594571395,31167300
2018-03-01,85.41722869873047,86.99954146173867,84.48807861930801,86.46596957306828,37135600
2018-03-02,85.60124206542969,85.69323554537242,83.58655186701644,84.24891615244834,32830400
2018-03-05,86.14399719238281,86.723562356665,84.87447049119965,84.94806105429379,23901600
2018-03-06,85.84962463378906,86.92596308165285,85.50004660470113,86.7879693532633,22175800
2018-03-07,86.34638977050781,86.4199873545871,85.03086278436122,85.70242845644385,26716100
2018-03-08,86.8707504272461,87.48711433207572,86.26358095539521,86.72355527577275,25887800
2018-03-09,88.81185913085938,88.81185913085938,87.39513711848977,87.6619231161424,36937300
2018-03-12,89.0234375,89.42821719619918,88.35187884256258,88.77505442556539,26073700
2018-03-13,86.85237884521484,89.45582889286054,86.4475990840509,89.23504312252253,35387800
2018-03-14,86.3371810913086,87.77230578612534,86.01520046122678,87.50551983015717,32132000
2018-03-15,86.64078521728516,87.00876617054446,85.39885564135628,86.04281704557039,27611000
2018-03-16,87.02716064453125,87.74471963145847,86.40159513975958,87.1007582377168,49081300
2018-03-19,85.45401763916016,86.38316761151601,84.73645891505076,86.23597247905757,33344100
2018-03-20,85.6748275756836,86.26359423491014,85.55523676068991,85.60123700726943,23075200
2018-03-21,85.07685089111328,86.52116993401089,84.82846083494661,85.49082495985651,24457100
2018-03-22,82.60218811035156,84.40528657812015,82.48259731548386,83.96370814868757,38604700
2018-03-23,80.20111846923828,83.21854872567897,80.10912501383963,82.33539892028053,44068900
2018-03-26,86.2728042602539,86.47519413547032,83.16337959358715,83.35656801484294,56396800
2018-03-27,82.30780029296875,87.52390703918236,81.42465050143925,87.33992013127437,56569000
2018-03-28,82.23420715332031,83.9269162756137,81.75583695579343,82.62978534342277,52501100
2018-03-29,83.96373748779297,84.90208934622753,81.32348849607698,82.96099650232745,45867500
2018-04-02,81.43386840820312,83.60494823688387,80.50472513118372,83.22777286135134,48515400
2018-04-03,82.52857971191406,82.8413658539587,80.85427371009897,82.40898893273088,37213800
2018-04-04,84.93885803222656,85.33443622079814,80.70709577084627,80.81748511365164,35560000
2018-04-05,84.98484802246094,85.6196147940725,84.08330233677424,85.04004971041677,29771900
2018-04-06,83.00699615478516,85.05847836573864,82.31703444803648,84.16612676869246,38026000
2018-04-09,83.50373840332031,85.7116166339721,83.36575171655885,83.75212847679377,31533900
2018-04-10,85.4448471069336,85.81282805258338,84.30411249220671,84.99407413330529,26812000
2018-04-11,84.50651550292969,85.8220428505848,84.15693741046648,84.64450925633622,24872100
2018-04-12,86.08879852294922,86.62237043788413,85.03085614503381,85.03085614503381,26758900
2018-04-13,85.62882995605469,86.64077216103442,85.0400633270246,86.52118135217425,23346100
2018-04-16,86.63157653808594,87.08235650209282,85.94161494026369,86.53958306210677,20288100
2018-04-17,88.37947082519531,88.81184783471846,87.28472963245811,87.3951260025443,26771000
2018-04-18,88.71985626220703,88.97744077925331,87.87349811078849,88.5174664220559,21043300
2018-04-19,88.41629028320312,89.29944039438107,87.70792569220467,88.71987510791675,23552500
2018-04-20,87.39512634277344,88.4162699594285,86.52117788680634,88.23228302722013,31154400
2018-04-23,87.71710205078125,88.58185602456547,87.05473790223598,88.07588146146807,22331800
2018-04-24,85.66563415527344,88.74746120897072,85.01247135429568,88.53586989831345,34524800
2018-04-25,84.92047882080078,85.83123326493724,83.05298371839751,85.83123326493724,33729300
2018-04-26,86.7143783569336,87.53313225108135,85.64723434916874,86.06121553231306,42529000
2018-04-27,88.14949798583984,90.06299326658552,86.39239934281142,89.7870058058164,48272800
2018-04-30,86.03359985351562,88.68305661739622,85.69322332440437,88.61866048875476,41523600
