Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2018-01-02,236.56216430664062,236.5973784613616,235.35634139761444,235.74361651795525,86655700
2018-01-03,238.05845642089844,238.20809643270974,236.7293974037698,236.7293974037698,90070400
2018-01-04,239.06182861328125,239.54593593694952,238.12007158752897,238.70098425961316,80636400
2018-01-05,240.6549072265625,240.77811645182302,239.36106262844297,239.8539532505338,83524000
2018-01-08,241.09503173828125,241.25345513837206,240.2676737237684,240.55811662393486,57319200
2018-01-09,241.64071655273438,242.26562672470052,241.23582096140757,241.51748045262772,57254000
2018-01-10,241.2710418701172,241.53510772322946,240.21485903925273,240.88376677397508,69574300
2018-01-11,243.0313720703125,243.0313720703125,241.65831559560675,241.82554924347087,62361500
2018-01-12,244.61572265625,244.78292946823333,242.99619373709777,243.29547378514889,90816100
2018-01-16,243.77947998046875,246.525592497555,243.08414159937195,245.8742785150605,106555100
2018-01-17,246.10316467285156,246.4904398023778,243.77954075622463,244.71251442448408,113258800
2018-01-18,245.6894989013672,246.41121445686719,245.1965813324595,245.98875205570212,100728000
2018-01-19,246.80734252929688,246.80734252929688,245.68954141873647,246.2704273208626,140920100
2018-01-22,248.81410217285156,248.81410217285156,246.54325909295474,246.59609375901607,91322400
2018-01-23,249.34217834472656,249.63262124165695,248.5324139857364,248.8580710358043,97084700
2018-01-24,249.24537658691406,250.5832459642879,248.06595748775115,249.9847127299476,134816100
2018-01-25,249.3509979248047,250.20475995372283,248.55885395768738,250.10795459420666,84587300
2018-01-26,252.2379150390625,252.2819394474555,249.93188483201155,250.18714044699553,107743100
2018-01-29,250.5655975341797,252.10588770899435,250.40717413415427,251.66580480190444,90118300
2018-01-30,247.9955596923828,250.61843695887197,247.52026257180148,248.73489584632466,131796400
2018-01-31,248.1187286376953,249.35095536070756,247.0449253089572,248.84928127883944,108364800
2018-02-01,247.83709716796875,249.139752342768,247.04495324648897,247.38823083343112,90102500
2018-02-02,242.44175720214844,246.64894998530156,242.40654303803842,246.5169035850233,173174800
2018-02-05,232.30213928222656,242.79372681065547,231.75644081648184,240.681334388842,294681800
2018-02-06,236.87904357910156,237.38074456875086,227.69892005236255,228.79031712974927,355026800
2018-02-07,235.59402465820312,239.7219781294161,235.51478608778726,236.32455055637257,167376100
2018-02-08,226.75711059570312,236.0340652904315,226.7218964441149,235.89323554460609,246449500
2018-02-09,230.16336059570312,232.02049757208297,222.6115362922506,229.54723378106326,283565300
2018-02-12,233.54322814941406,235.01311709321766,230.30422392491064,232.2141689797888,143736000
2018-02-13,234.1240997314453,234.66979822260853,231.75645161163467,232.33736425528434,81223600
2018-02-14,237.2839813232422,237.64485265609568,232.6278950224739,232.63670527905563,120735700
2018-02-15,240.31166076660156,240.32047101973117,236.5621459651646,239.02662625448377,111200300
2018-02-16,240.38214111328125,242.3273274564706,239.64280484196354,239.68682926153446,160420100
2018-02-20,238.87705993652344,240.8750540552348,238.08491586582383,239.43156884417397,86369700
2018-02-21,237.68878173828125,241.79916815751923,237.5919763859256,239.31709396501657,98883700
2018-02-22,237.9968719482422,240.3293063871522,237.3279640789248,238.61299886895065,110511300
2018-02-23,241.7903289794922,241.7903289794922,238.74496296365007,239.22025999611984,92766400
2018-02-26,244.59812927246094,244.69496150122345,242.27450496911635,242.86420115503918,86491400
2018-02-27,241.5438995361328,245.4958623330936,241.4822814822058,244.7829033072066,99099200
2018-02-28,239.0969696044922,243.09292877790918,238.78012289514385,242.64403574581104,121907800
2018-03-01,235.6204376220703,240.43494648514266,234.124144749757,238.88584580420968,176855100
2018-03-02,236.83499145507812,237.39831043589393,233.0855035735666,233.94804882971562,139083200
2018-03-05,239.57237243652344,240.18849934665528,235.54119733761473,235.64683981462008,97307400
2018-03-06,240.17962646484375,240.6285195783346,238.68333399355848,240.54928102610876,79213200
2018-03-07,240.0915985107422,240.44365941854787,237.82078282394883,238.01442035232077,87063500
2018-03-08,241.25344848632812,241.37665772949185,239.77477640519388,240.76934118536022,66901200
2018-03-09,245.4517822265625,245.4517822265625,242.344798661436,242.66167225220462,113625300
2018-03-12,245.1437225341797,246.36716565760406,244.75644750665856,245.74225557886365,71924800
2018-03-13,243.55938720703125,246.80719990382488,242.9520708906865,246.30549914501523,91968900
2018-03-14,242.3096160888672,244.70366796236553,241.75513423868796,244.51884067897245,105895100
2018-03-15,242.0455780029297,243.46263194836675,241.54387708563357,242.82012815022333,83433000
2018-03-16,242.3080596923828,243.35965403873402,242.2550403949287,242.5731561796535,100343700
2018-03-19,239.029541015625,242.4847756433966,237.3770433606268,241.5569109929973,109208400
2018-03-20,239.43603515625,240.07229361657843,238.7555759746704,239.42718961837912,59757300
2018-03-21,238.97657775878906,241.48625724722612,238.76450052453336,239.3919136546146,78709600
2018-03-22,233.00283813476562,237.59801555422393,232.72886909023754,236.74967967138895,148785900
2018-03-23,228.03643798828125,233.771610570164,227.84202490130033,233.44464923481146,183534800
2018-03-26,234.2753143310547,234.5581019309641,229.23829167720385,231.64193234021414,141956100
2018-03-27,230.28985595703125,235.74221375579822,228.73455132957181,235.21202078562462,129941400
2018-03-28,229.6094207763672,232.0926172982425,228.50480702582675,230.42242836273297,146452300
2018-03-29,232.54322814941406,234.40782975700319,229.61821376486174,230.7493369078176,111601600
2018-04-02,227.52391052246094,232.52560454766385,225.04957315969895,232.0130486932908,186286300
2018-04-03,230.4400634765625,230.91726410781752,226.96716475422534,228.76105618064247,119956900
2018-04-04,232.90554809570312,233.61248995758348,226.75506759941308,226.8876158275027,123715300
2018-04-05,234.7436981201172,235.62738914999005,233.5772194883386,234.6641421954918,82652600
2018-04-06,229.51220703125,234.2752870709953,227.99225756873417,232.78187422548618,179521200
2018-04-09,230.64329528808594,234.0366646722441,229.7065852117971,230.97025656421096,105442900
2018-04-10,234.31060791015625,235.09710565907096,232.39301399524987,233.53295569894706,103529000
2018-04-11,233.08230590820312,234.74364901170844,232.75534461044813,232.82602801208256,91140200
2018-04-12,234.9999237060547,235.94547947818188,234.2311169080454,234.4078658821633,68890500
2018-04-13,234.31060791015625,236.42264184596766,233.30321443152818,236.30775772820684,85079200
2018-04-16,236.2371063232422,237.0059401567355,235.1236739866664,235.94550015531053,63405300
2018-04-17,238.76449584960938,239.36539931364314,237.49197853276627,238.00450749488644,64682000
2018-04-18,238.94126892089844,239.74540415540753,238.48173225190538,239.20636548522953,57303900
2018-04-19,237.61566162109375,238.49050699178184,236.5817313909208,238.28724837406062,77655900
2018-04-20,235.60084533691406,237.7658990812484,234.71715433401994,237.54497633052486,99953100
2018-04-23,235.5654754638672,236.73195385379043,234.4873715522299,236.17522430550414,65558000
2018-04-24,232.39305114746094,236.81150581015282,230.89076577490286,236.59058307701824,112885500
2018-04-25,232.96746826171875,233.4093137723716,230.5108083012133,232.33120964765425,103840900
2018-04-26,235.3357391357422,236.16641080171698,233.5506930918964,233.99253857515498,67731900
2018-04-27,235.5565948486328,236.24587252765468,234.6198848481185,235.94542092070674,57053600
2018-04-30,233.74513244628906,236.73201256361304,233.6744220588823,236.1752828772571,82182300
2018-05-01,234.16043090820312,234.26646950425766,231.62421530140028,233.179519958485,74203400
2018-05-02,232.5874786376953,234.7790150265446,232.19865244584616,233.96603442039367,86368900
2018-05-03,232.07489013671875,232.72881274557488,228.92010728332005,231.75677437071465,136311500
2018-05-04,235.0794677734375,235.75992709625967,230.77589696113725,231.1028583129879,91222100
2018-05-07,235.8748321533203,236.84687075534896,235.15901757631318,235.84832249995793,55304900
2018-05-08,235.8748321533203,236.23712175990264,234.3106817006053,235.50367003813554,67499200
2018-05-09,238.15464782714844,238.48160907698724,236.0249499666223,236.54632425259504,59666100
2018-05-10,240.38160705566406,240.7085953665572,238.7909741028311,238.89701270393888,72063900
2018-05-11,241.11509704589844,241.38019356118602,239.9927922055923,240.50534809262754,59871500
2018-05-14,241.2299346923828,242.20197303980675,240.68202371955482,241.5480504494079,54790600
2018-05-15,239.56858825683594,240.01925223966236,238.6230326009291,240.00158813166456,87036100
2018-05-16,240.57606506347656,241.03560171155155,239.5774897697605,239.60402639310004,53942600
2018-05-17,240.3727569580078,241.45086087471745,239.59510469440028,240.31089212610618,56536400
2018-05-18,239.7718048095703,240.39039913594385,239.4183338951149,240.0280826839939,64368000
2018-05-21,241.5746612548828,242.1137269152695,240.8677190756154,241.25654536464714,58025900
2018-05-22,240.90304565429688,242.3523121704032,240.57608422442578,242.09603417072776,52966400
2018-05-23,241.5657501220703,241.5922867405001,239.47140684233702,239.63049171237495,64694200
2018-05-24,241.07086181640625,241.44202385280352,239.2858159433283,241.16808183683872,76043800
2018-05-25,240.49649047851562,241.12390351193636,239.9927801566488,240.49649047851562,56374800
2018-05-29,237.73056030273438,239.63051766461524,236.61712790053178,238.87052932624067,115908600
2018-05-30,240.90304565429688,241.34489125533682,238.96778673240806,239.03847016260372,69678400
2018-05-31,239.42718505859375,240.79689499733175,238.82628179308952,240.49644336457965,93519900
2018-06-01,241.77789306640625,242.0783448076039,240.65558809722202,240.72629848815825,71258400
2018-06-04,242.9265899658203,243.182867843023,242.36104189017922,242.59962869220092,45385200
2018-06-05,243.1034698486328,243.48345061625443,242.29046202737743,243.0592691049755,51135000
2018-06-06,245.13587951660156,245.24191812235736,243.09455545147418,243.71314994252884,62732200
2018-06-07,245.10940551757812,245.91356768567496,244.19920472830162,245.62196147743086,72969400
2018-06-08,245.83399963378906,245.8870189359492,244.48195349248826,244.64985693869826,72139700
2018-06-11,246.16102600097656,246.8768137372964,245.9401031942577,246.05498736865007,58892500
2018-06-12,246.4791259765625,246.84141558459777,245.83402178467537,246.57631904991064,72329000
2018-06-13,245.69264221191406,246.9740051294021,245.48938354480316,246.7177271522819,79070600
2018-06-14,246.31112670898438,246.8413195721325,245.7190420543345,246.55855903448713,77097600
2018-06-15,245.99691772460938,246.33423244421797,244.4168859505481,245.5264595865237,120041600
2018-06-18,245.49099731445312,245.61528259065716,244.06187917334162,244.54119558074223,52917600
2018-06-19,244.55006408691406,244.77197884561363,242.80137470479337,243.2185755347167,97531500
2018-06-20,244.96734619140625,245.63309068838373,244.6300313119969,245.23363315451206,53785500
2018-06-21,243.43162536621094,244.97617063642073,242.93453843234295,244.95840011715003,71061400
2018-06-22,243.8753662109375,244.8074241898082,243.6534515144249,244.69202421335024,54898500
2018-06-25,240.55564880371094,242.8813116276135,238.86910170226486,242.72153946930177,137854200
2018-06-26,241.0882110595703,241.94035618967405,240.36920937335694,241.12372500767617,68547400
2018-06-27,239.0909881591797,243.10319760881347,238.9400741903056,241.67407943578866,105110700
